"Source","Target","Type","Weight"
"MO_188.c_16116.region001","MO_188.c_7702.region001","Directed",0.171732664108276
"MO_140.c_89.region001","MO_197.c_8.region001","Directed",0.954391896724701
"MO_004.c_2815.region001","MO_167.c_2639.region001","Directed",0.182454332709312
"MO_140.c_6030.region001","MO_188.c_6656.region001","Directed",0.178833767771721
"MO_098.c_1877.region001","MO_135.c_5978.region001","Directed",0.163747519254684
"MO_005.c_210.region001","MO_133.c_2300.region001","Directed",1
"MO_202.c_8381.region001","MO_207.c_1741.region001","Directed",0.253378063440323
"MO_074.c_2801.region001","MO_226.c_2871.region001","Directed",0.207720875740051
"MO_188.c_13222.region001","MO_202.c_2962.region001","Directed",0.190498188138008
"MO_135.c_12205.region001","MO_135.c_13351.region001","Directed",0.166169598698616
"MO_010.c_13494.region001","MO_192.c_3312.region001","Directed",0.188222050666809
"MO_167.c_32.region001","MO_207.c_142.region001","Directed",0.973435342311859
"MO_106.c_13618.region001","MO_188.c_4562.region001","Directed",0.166819393634796
"MO_133.c_6072.region001","MO_184.c_0.region001","Directed",0.354636609554291
"MO_074.c_2801.region001","MO_188.c_18106.region001","Directed",0.16397450864315
"MO_004.c_2210.region001","MO_167.c_2727.region001","Directed",0.247943833470345
"MO_010.c_13494.region001","MO_074.c_4613.region001","Directed",0.280592620372772
"MO_074.c_865.region001","MO_082.c_714.region001","Directed",0.613231718540192
"MO_188.c_8528.region001","MO_197.c_4078.region001","Directed",0.203115373849869
"MO_202.c_8012.region001","MO_234.c_3947.region001","Directed",0.232255548238754
"MO_046.c_2645.region001","MO_192.c_3169.region001","Directed",0.201373860239983
"MO_202.c_1130.region001","MO_226.c_2301.region001","Directed",0.813398897647858
"MO_098.c_672.region001","MO_188.c_4798.region001","Directed",0.192588597536087
"MO_098.c_3667.region001","MO_167.c_234.region001","Directed",0.303551495075226
"MO_082.c_560.region001","MO_188.c_9971.region001","Directed",0.297943532466888
"MO_074.c_4613.region001","MO_192.c_9192.region001","Directed",0.214295268058777
"MO_138.c_345.region001","MO_207.c_2274.region001","Directed",0.20865061879158
"MO_102.c_930.region001","MO_133.c_145.region001","Directed",0.282294452190399
"MO_071.c_1758.region001","MO_192.c_991.region001","Directed",0.884627997875214
"MO_071.c_5374.region001","MO_140.c_928.region001","Directed",0.294035494327545
"MO_197.c_39.region001","MO_236.c_2782.region001","Directed",0.508212447166443
"MO_071.c_1329.region001","MO_188.c_19.region001","Directed",0.215536504983902
"MO_103.c_1504.region001","MO_188.c_10460.region001","Directed",0.382835417985916
"MO_007.c_6856.region001","MO_073.c_292.region001","Directed",0.856384634971619
"MO_074.c_5418.region001","MO_192.c_4559.region001","Directed",0.19353611767292
"MO_167.c_616.region001","MO_188.c_17.region001","Directed",0.27137166261673
"MO_135.c_12105.region001","MO_192.c_8661.region001","Directed",0.162972435355186
"MO_077.c_200.region001","MO_167.c_6295.region001","Directed",0.253728836774826
"MO_005.c_3714.region001","MO_138.c_460.region001","Directed",0.175152257084846
"MO_005.c_1522.region001","MO_035.c_1703.region001","Directed",0.170504346489906
"MO_135.c_12105.region001","MO_192.c_6901.region001","Directed",0.193654417991638
"MO_167.c_6741.region001","MO_192.c_9059.region001","Directed",0.166589975357056
"MO_046.c_2657.region001","MO_073.c_141.region001","Directed",0.182912111282349
"MO_103.c_1504.region001","MO_180.c_2124.region001","Directed",0.378321319818497
"MO_034.c_1878.region001","MO_184.c_6370.region001","Directed",0.336451679468155
"MO_074.c_607.region001","MO_082.c_719.region001","Directed",0.40727761387825
"MO_034.c_1792.region001","MO_082.c_655.region001","Directed",0.196325704455376
"MO_010.c_10747.region001","MO_133.c_6072.region001","Directed",0.377074033021927
"MO_167.c_9112.region001","MO_192.c_4273.region001","Directed",0.172852411866188
"MO_188.c_6793.region001","MO_192.c_1189.region001","Directed",0.237913116812706
"MO_077.c_2925.region001","MO_192.c_6123.region001","Directed",0.216000124812126
"MO_082.c_6731.region001","MO_133.c_3832.region001","Directed",0.352143228054047
"MO_133.c_614.region001","MO_192.c_3234.region001","Directed",0.497087359428406
"MO_098.c_3044.region001","MO_140.c_823.region001","Directed",0.704400539398193
"MO_167.c_2727.region001","MO_192.c_580.region001","Directed",0.283367216587067
"MO_077.c_4722.region001","MO_167.c_12.region001","Directed",0.50261789560318
"MO_046.c_690.region001","MO_167.c_296.region001","Directed",0.266719192266464
"MO_082.c_559.region001","MO_207.c_892.region001","Directed",0.487817615270615
"MO_184.c_11495.region001","MO_234.c_3947.region001","Directed",0.243711248040199
"MO_071.c_6160.region001","MO_167.c_13493.region001","Directed",0.21530918776989
"MO_071.c_120.region001","MO_207.c_674.region001","Directed",0.984091818332672
"MO_034.c_1890.region001","MO_226.c_6088.region001","Directed",0.260160028934479
"MO_005.c_1415.region001","MO_098.c_1103.region001","Directed",0.332753837108612
"MO_138.c_1757.region001","MO_188.c_452.region001","Directed",0.274355798959732
"MO_005.c_3877.region001","MO_140.c_4799.region001","Directed",0.272742807865143
"MO_098.c_35.region001","MO_138.c_1331.region001","Directed",0.631484150886536
"MO_071.c_1602.region001","MO_082.c_2430.region001","Directed",0.89073371887207
"MO_042.c_755.region001","MO_192.c_1257.region001","Directed",0.173906087875366
"MO_103.c_6100.region001","MO_188.c_4798.region001","Directed",0.161885410547256
"MO_103.c_3651.region001","MO_133.c_5373.region001","Directed",0.471487760543823
"MO_082.c_4168.region001","MO_188.c_138.region001","Directed",0.318507730960846
"MO_073.c_1958.region001","MO_140.c_3469.region001","Directed",0.194010496139526
"MO_167.c_10483.region001","MO_207.c_244.region001","Directed",0.274437516927719
"MO_005.c_1130.region001","MO_082.c_392.region001","Directed",0.950267910957336
"MO_192.c_5896.region001","MO_234.c_6349.region001","Directed",0.184442073106766
"MO_192.c_8786.region001","MO_192.c_9150.region001","Directed",0.183129400014877
"MO_098.c_1103.region001","MO_167.c_26.region001","Directed",0.200398549437523
"MO_010.c_13494.region001","MO_035.c_6337.region001","Directed",0.246585339307785
"MO_034.c_1878.region001","MO_167.c_6215.region001","Directed",0.215456128120422
"MO_192.c_991.region001","MO_226.c_5749.region001","Directed",0.277320712804794
"MO_073.c_584.region001","MO_133.c_602.region001","Directed",0.854102253913879
"MO_133.c_5586.region001","MO_188.c_18955.region001","Directed",0.268921136856079
"MO_098.c_35.region001","MO_140.c_1737.region001","Directed",0.241680830717087
"MO_188.c_455.region001","MO_192.c_67.region001","Directed",1
"MO_005.c_586.region001","MO_077.c_382.region001","Directed",0.272617876529694
"MO_138.c_2482.region001","MO_207.c_892.region001","Directed",0.164043128490448
"MO_074.c_5418.region001","MO_167.c_9112.region001","Directed",0.170801892876625
"MO_074.c_2381.region001","MO_138.c_374.region001","Directed",0.445141226053238
"MO_005.c_219.region001","MO_140.c_212.region001","Directed",0.988649785518646
"MO_035.c_843.region001","MO_199.c_375.region001","Directed",0.174092888832092
"MO_188.c_1627.region001","MO_192.c_3169.region001","Directed",0.578486859798431
"MO_005.c_2130.region001","MO_133.c_1257.region001","Directed",0.892748951911926
"MO_077.c_396.region001","MO_140.c_1666.region001","Directed",0.219397231936455
"MO_004.c_4005.region001","MO_007.c_10865.region001","Directed",0.800278663635254
"MO_077.c_8609.region001","MO_188.c_118.region002","Directed",0.186046913266182
"MO_102.c_1436.region001","MO_103.c_3481.region001","Directed",0.262446612119675
"MO_046.c_1721.region001","MO_140.c_7560.region001","Directed",0.188359215855598
"MO_073.c_1034.region001","MO_202.c_80.region001","Directed",0.401750147342682
"MO_005.c_1202.region001","MO_199.c_614.region001","Directed",0.193593546748161
"MO_133.c_3777.region001","MO_188.c_187.region001","Directed",0.177907451987267
"MO_167.c_10224.region001","MO_192.c_9615.region001","Directed",0.209506973624229
"MO_103.c_6206.region001","MO_167.c_6036.region001","Directed",0.164324179291725
"MO_071.c_3751.region001","MO_140.c_163.region001","Directed",0.192295476794243
"MO_082.c_1011.region001","MO_199.c_569.region001","Directed",0.207817956805229
"MO_010.c_13494.region001","MO_188.c_13265.region001","Directed",0.338983327150345
"MO_082.c_348.region001","MO_102.c_1436.region001","Directed",0.29288911819458
"MO_098.c_1476.region001","MO_133.c_616.region001","Directed",0.371846795082092
"MO_167.c_7016.region001","MO_167.c_8026.region001","Directed",0.162869870662689
"MO_073.c_227.region001","MO_202.c_104.region001","Directed",0.793672502040863
"MO_192.c_8181.region001","MO_192.c_9046.region001","Directed",0.261376231908798
"MO_082.c_7604.region001","MO_133.c_7267.region001","Directed",0.180558800697327
"MO_103.c_2646.region001","MO_135.c_4640.region001","Directed",0.166930824518204
"MO_004.c_1685.region001","MO_077.c_2863.region001","Directed",0.856036841869354
"MO_035.c_3931.region001","MO_199.c_1447.region001","Directed",0.1731858253479
"MO_035.c_6337.region001","MO_188.c_8528.region001","Directed",0.175920352339745
"MO_074.c_160.region001","MO_103.c_1504.region001","Directed",0.560998976230621
"MO_140.c_2679.region001","MO_192.c_5458.region001","Directed",0.17257122695446
"MO_082.c_1516.region001","MO_138.c_1702.region001","Directed",0.410142481327057
"MO_077.c_462.region001","MO_098.c_4408.region001","Directed",0.563319683074951
"MO_074.c_2046.region001","MO_197.c_4078.region001","Directed",0.168207451701164
"MO_010.c_10612.region001","MO_170.c_243.region001","Directed",0.774350821971893
"MO_102.c_817.region001","MO_184.c_301.region001","Directed",0.297802150249481
"MO_098.c_1877.region001","MO_167.c_4379.region001","Directed",0.389115691184998
"MO_074.c_4247.region001","MO_135.c_7332.region001","Directed",0.187827944755554
"MO_010.c_17793.region001","MO_188.c_497.region001","Directed",0.246889188885689
"MB.region.BGC0000427","MO_207.c_485.region001","Directed",0.334761440753937
"MO_192.c_2203.region001","MO_199.c_3497.region001","Directed",0.263318121433258
"MO_135.c_15403.region001","MO_192.c_9150.region001","Directed",0.169916376471519
"MO_167.c_13011.region001","MO_167.c_16022.region001","Directed",0.179596707224846
"MO_077.c_685.region001","MO_226.c_2066.region001","Directed",0.415273755788803
"MO_035.c_1325.region001","MO_035.c_988.region001","Directed",0.441089689731598
"MO_138.c_374.region001","MO_188.c_116.region001","Directed",0.29757359623909
"MO_074.c_2046.region001","MO_192.c_8803.region001","Directed",0.162345573306084
"MO_010.c_16511.region001","MO_106.c_999.region001","Directed",0.167892396450043
"MO_077.c_685.region001","MO_226.c_5749.region001","Directed",0.354737311601639
"MO_004.c_126.region001","MO_184.c_281.region001","Directed",0.5985506772995
"MO_004.c_2269.region001","MO_192.c_6123.region001","Directed",0.236525610089302
"MO_167.c_746.region001","MO_234.c_448.region001","Directed",0.648647606372833
"MO_188.c_8716.region001","MO_226.c_1172.region001","Directed",0.354926258325577
"MO_188.c_13222.region001","MO_188.c_16116.region001","Directed",0.310621231794357
"MO_035.c_3735.region001","MO_073.c_2037.region001","Directed",0.20702075958252
"MO_010.c_13544.region001","MO_082.c_4168.region001","Directed",0.242715209722519
"MO_140.c_87.region001","MO_202.c_80.region001","Directed",0.987684071063995
"MO_046.c_465.region001","MO_098.c_225.region001","Directed",0.374733984470367
"MO_010.c_9684.region001","MO_188.c_8528.region001","Directed",0.178245946764946
"MO_167.c_2959.region001","MO_236.c_533.region001","Directed",0.294388324022293
"MO_046.c_2645.region001","MO_188.c_10597.region001","Directed",0.236849516630173
"MO_135.c_4945.region001","MO_140.c_6030.region001","Directed",0.185902267694473
"MO_138.c_6025.region001","MO_167.c_8860.region001","Directed",0.167282208800316
"MO_071.c_3751.region001","MO_138.c_1324.region001","Directed",0.546532273292542
"MO_074.c_5417.region001","MO_082.c_655.region001","Directed",0.245352789759636
"MO_077.c_5073.region001","MO_167.c_4379.region001","Directed",0.270760864019394
"MO_140.c_444.region001","MO_202.c_252.region001","Directed",0.976382255554199
"MO_042.c_235.region001","MO_077.c_5152.region001","Directed",0.414996922016144
"MO_167.c_6741.region001","MO_234.c_3947.region001","Directed",0.259694755077362
"MO_005.c_1202.region001","MO_074.c_4429.region001","Directed",0.250572502613068
"MO_073.c_3711.region001","MO_077.c_382.region001","Directed",0.235240429639816
"MO_103.c_3504.region001","MO_188.c_8528.region001","Directed",0.199913129210472
"MO_004.c_2210.region001","MO_004.c_2815.region001","Directed",0.324537515640259
"MO_167.c_6550.region001","MO_188.c_9022.region001","Directed",0.589343905448914
"MO_103.c_949.region001","MO_207.c_2712.region001","Directed",0.198306575417519
"MO_082.c_510.region001","MO_098.c_3314.region001","Directed",0.701372087001801
"MO_074.c_3.region001","MO_234.c_2083.region001","Directed",0.16786316037178
"MO_004.c_2210.region001","MO_188.c_3222.region001","Directed",0.298472970724106
"MO_167.c_10165.region001","MO_192.c_3312.region001","Directed",0.163440868258476
"MO_103.c_1504.region001","MO_140.c_336.region001","Directed",0.392672538757324
"MO_035.c_892.region001","MO_197.c_4078.region001","Directed",0.208268657326698
"MO_138.c_680.region001","MO_207.c_2429.region001","Directed",0.204352974891663
"MO_071.c_3087.region001","MO_073.c_2037.region001","Directed",0.51627504825592
"MO_074.c_1728.region001","MO_077.c_1632.region001","Directed",0.285826295614243
"MO_135.c_12105.region001","MO_188.c_5878.region001","Directed",0.188830465078354
"MO_073.c_3884.region001","MO_138.c_2334.region001","Directed",0.475114792585373
"MO_071.c_2188.region001","MO_167.c_2927.region001","Directed",0.280216813087463
"MO_004.c_4196.region001","MO_071.c_1152.region001","Directed",0.25624144077301
"MO_005.c_1130.region001","MO_005.c_982.region001","Directed",0.393565207719803
"MO_192.c_4539.region001","MO_192.c_6805.region001","Directed",0.163243696093559
"MO_071.c_3102.region001","MO_074.c_82.region001","Directed",0.616964757442474
"MO_071.c_981.region001","MO_135.c_115.region001","Directed",0.271487772464752
"MO_188.c_16911.region001","MO_234.c_1058.region001","Directed",0.173354014754295
"MO_074.c_5391.region001","MO_188.c_7980.region001","Directed",0.183239161968231
"MO_103.c_5445.region001","MO_188.c_757.region001","Directed",0.202675491571426
"MO_188.c_5.region001","MO_192.c_957.region001","Directed",0.245416894555092
"MO_188.c_10876.region001","MO_197.c_7265.region001","Directed",0.259385704994202
"MO_073.c_695.region001","MO_133.c_3832.region001","Directed",0.992605447769165
"MO_098.c_823.region001","MO_188.c_757.region001","Directed",0.179583609104156
"MO_042.c_235.region001","MO_082.c_5761.region001","Directed",0.24815745651722
"MO_140.c_1669.region001","MO_140.c_444.region001","Directed",0.373163729906082
"MO_071.c_3994.region001","MO_073.c_2137.region001","Directed",0.163484379649162
"MO_167.c_6295.region001","MO_188.c_19.region001","Directed",0.177692636847496
"MO_074.c_2277.region001","MO_188.c_3898.region001","Directed",0.182035028934479
"MO_103.c_1699.region001","MO_226.c_2871.region001","Directed",0.160965830087662
"MO_034.c_1792.region001","MO_192.c_4396.region001","Directed",0.173109948635101
"MO_234.c_1251.region001","MO_234.c_6349.region001","Directed",0.197736114263535
"MO_074.c_5418.region001","MO_135.c_8406.region001","Directed",0.167866677045822
"MO_004.c_587.region001","MO_082.c_4168.region001","Directed",0.238991022109985
"MO_071.c_4847.region001","MO_167.c_3407.region001","Directed",0.173076659440994
"MO_133.c_2098.region001","MO_192.c_580.region001","Directed",0.178432762622833
"MO_004.c_3988.region001","MO_236.c_6680.region001","Directed",0.283099263906479
